Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,UncaughtThirdStrike,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Timestamp,Memo
2025/9/20,1,裏,3,2,1,FALSE,TRUE,FALSE,濵名壱晴,右,川合錬磨,右,ストレート,,11,3,ファール,FALSE,,,,,0,0,,
2025/9/20,1,裏,3,2,1,FALSE,TRUE,FALSE,濵名壱晴,右,川合錬磨,右,スライダー,,9,1,インプレー,FALSE,,凡打,フライ,右,1,0,,R5
2025/9/20,1,裏,0,0,2,FALSE,FALSE,TRUE,濵名壱晴,右,角尾頼尊,右,スライダー,,14,0,ボール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,0,2,FALSE,FALSE,TRUE,濵名壱晴,右,角尾頼尊,右,ストレート,,2,3,ファール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,1,2,FALSE,FALSE,TRUE,濵名壱晴,右,角尾頼尊,右,ストレート,,7,3,見送,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,2,2,FALSE,FALSE,TRUE,濵名壱晴,右,角尾頼尊,右,ストレート,,1,3,ファール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,2,2,FALSE,FALSE,TRUE,濵名壱晴,右,角尾頼尊,右,スライダー,,3,1,インプレー,FALSE,,単打,ライナー,右,0,1,,Q5
2025/9/20,1,裏,0,0,2,FALSE,TRUE,FALSE,濵名壱晴,右,新田恭也,左,ストレート,,11,3,ボール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,0,2,FALSE,TRUE,FALSE,濵名壱晴,右,新田恭也,左,ストレート,,5,3,ファール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,1,2,FALSE,TRUE,FALSE,濵名壱晴,右,新田恭也,左,ストレート,,0,0,ファール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,2,2,FALSE,TRUE,FALSE,濵名壱晴,右,新田恭也,左,フォーク,,13,3,ボール,FALSE,,,,,0,0,,
2025/9/20,1,裏,2,2,2,FALSE,TRUE,FALSE,濵名壱晴,右,新田恭也,左,ストレート,,2,3,インプレー,FALSE,,二塁打,ライナー,右,0,1,,W5
2025/9/20,1,裏,0,0,2,FALSE,TRUE,FALSE,濵名壱晴,右,後藤耀介,右,ストレート,,4,3,ファール,FALSE,,,,,0,0,,
2025/9/20,1,裏,0,1,2,FALSE,TRUE,FALSE,濵名壱晴,右,後藤耀介,右,スライダー,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,1,2,FALSE,TRUE,FALSE,濵名壱晴,右,後藤耀介,右,ストレート,,6,1,インプレー,FALSE,,単打,ゴロ,中,0,1,,N3
2025/9/20,1,裏,0,0,2,FALSE,TRUE,FALSE,濵名壱晴,右,南　早羽己,左,ストレート,,13,3,ボール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,0,2,FALSE,TRUE,FALSE,濵名壱晴,右,南　早羽己,左,ストレート,,3,1,ファール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,1,2,FALSE,TRUE,FALSE,濵名壱晴,右,南　早羽己,左,ストレート,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,1,裏,2,1,2,FALSE,TRUE,FALSE,濵名壱晴,右,南　早羽己,左,スライダー,,7,0,インプレー,FALSE,,失策,ゴロ,遊,0,0,,H3
2025/9/20,1,裏,0,0,2,TRUE,FALSE,TRUE,濵名壱晴,右,土井研照,右,,,0,1,牽制,FALSE,,,,,0,0,,
2025/9/20,1,裏,0,0,2,TRUE,FALSE,TRUE,濵名壱晴,右,土井研照,右,ストレート,,12,1,ボール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,0,2,TRUE,FALSE,TRUE,濵名壱晴,右,土井研照,右,ストレート,,11,3,ファール,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,1,2,TRUE,FALSE,TRUE,濵名壱晴,右,土井研照,右,,,0,3,牽制,FALSE,,,,,0,0,,
2025/9/20,1,裏,1,1,2,TRUE,FALSE,TRUE,濵名壱晴,右,土井研照,右,ストレート,,6,3,インプレー,FALSE,,凡打,ライナー,一,1,0,,W2
2025/9/20,2,表,0,0,0,FALSE,FALSE,FALSE,水谷光希,右,加納誠琉,右,カーブ,,9,1,見送,FALSE,,,,,0,0,,
2025/9/20,2,表,0,1,0,FALSE,FALSE,FALSE,水谷光希,右,加納誠琉,右,スライダー,,9,1,見送,FALSE,,,,,0,0,,
2025/9/20,2,表,0,2,0,FALSE,FALSE,FALSE,水谷光希,右,加納誠琉,右,ストレート,,12,1,ボール,FALSE,,,,,0,0,,
2025/9/20,2,表,1,2,0,FALSE,FALSE,FALSE,水谷光希,右,加納誠琉,右,スライダー,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,2,表,2,2,0,FALSE,FALSE,FALSE,水谷光希,右,加納誠琉,右,シュート,,6,3,インプレー,FALSE,,凡打,ゴロ,二,1,0,,P3
2025/9/20,2,表,0,0,1,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,ストレート,,0,1,見送,FALSE,,,,,0,0,,
2025/9/20,2,表,0,1,1,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,スライダー,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,2,表,1,1,1,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,シュート,,4,1,空振,FALSE,,,,,0,0,,
2025/9/20,2,表,1,2,1,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,ストレート,,2,3,ファール,FALSE,,,,,0,0,,
2025/9/20,2,表,1,2,1,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,ストレート,,3,1,インプレー,FALSE,,単打,ゴロ,右,0,0,,V3
2025/9/20,2,表,0,0,1,TRUE,FALSE,FALSE,水谷光希,右,越野虎次郎,右,カーブ,,6,1,見送,FALSE,,,,,0,0,,
2025/9/20,2,表,0,1,1,TRUE,FALSE,FALSE,水谷光希,右,越野虎次郎,右,ストレート,,12,1,ボール,FALSE,,,,,0,0,,
2025/9/20,2,表,1,1,1,TRUE,FALSE,FALSE,水谷光希,右,越野虎次郎,右,シュート,,3,1,インプレー,FALSE,,併殺,ゴロ,遊,2,0,,I3
2025/9/20,2,裏,0,0,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,ストレート,,14,0,ボール,FALSE,,,,,0,0,,
2025/9/20,2,裏,1,0,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,スライダー,,14,0,ボール,FALSE,,,,,0,0,,
2025/9/20,2,裏,2,0,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,ストレート,,9,1,見送,FALSE,,,,,0,0,,
2025/9/20,2,裏,2,1,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,ストレート,,2,1,インプレー,FALSE,,単打,ライナー,中,0,0,,J4
2025/9/20,2,裏,0,0,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,ストレート,,9,1,見送,FALSE,,,,,0,0,,
2025/9/20,2,裏,0,1,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,,,0,3,牽制,FALSE,,,,,0,0,,
2025/9/20,2,裏,0,1,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,スライダー,,7,3,見送,FALSE,,,,,0,0,,
2025/9/20,2,裏,0,2,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,,,0,3,牽制,FALSE,,,,,0,0,,
2025/9/20,2,裏,0,2,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,ストレート,,13,3,ボール,FALSE,,,,,0,0,,
2025/9/20,2,裏,1,2,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,,,0,1,牽制,FALSE,,,,,0,0,,
2025/9/20,2,裏,1,2,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,スライダー,,8,2,インプレー,FALSE,,凡打,ゴロ,遊,1,0,,K3
2025/9/20,2,裏,0,0,1,FALSE,TRUE,FALSE,濵名壱晴,右,三島袈夢,左,ストレート,,2,3,インプレー,FALSE,,凡打,フライ,中,1,0,,M6
2025/9/20,2,裏,0,0,2,FALSE,TRUE,FALSE,濵名壱晴,右,川合錬磨,右,ストレート,,13,3,ボール,FALSE,,,,,0,0,,
2025/9/20,2,裏,1,0,2,FALSE,TRUE,FALSE,濵名壱晴,右,川合錬磨,右,ストレート,,2,3,インプレー,FALSE,,本塁打,フライ,左,0,2,,H7
2025/9/20,2,裏,0,0,2,FALSE,FALSE,FALSE,濵名壱晴,右,角尾頼尊,右,スライダー,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,2,裏,1,0,2,FALSE,FALSE,FALSE,濵名壱晴,右,角尾頼尊,右,ストレート,,3,1,ファール,FALSE,,,,,0,0,,
2025/9/20,2,裏,1,1,2,FALSE,FALSE,FALSE,濵名壱晴,右,角尾頼尊,右,フォーク,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,2,裏,2,1,2,FALSE,FALSE,FALSE,濵名壱晴,右,角尾頼尊,右,スライダー,,9,1,インプレー,FALSE,,凡打,ライナー,三,1,0,,D2
2025/9/20,3,表,0,0,0,FALSE,FALSE,FALSE,水谷光希,右,淀川理久,左,ストレート,,13,3,ボール,FALSE,,,,,0,0,,
2025/9/20,3,表,1,0,0,FALSE,FALSE,FALSE,水谷光希,右,淀川理久,左,スライダー,,8,3,ファール,FALSE,,,,,0,0,,
2025/9/20,3,表,1,1,0,FALSE,FALSE,FALSE,水谷光希,右,淀川理久,左,カット,,2,1,ファール,FALSE,,,,,0,0,,
2025/9/20,3,表,1,2,0,FALSE,FALSE,FALSE,水谷光希,右,淀川理久,左,スライダー,,11,3,ボール,FALSE,,,,,0,0,,
2025/9/20,3,表,2,2,0,FALSE,FALSE,FALSE,水谷光希,右,淀川理久,左,スライダー,,14,1,空振,FALSE,空三振,,,,1,0,,
2025/9/20,3,表,0,0,1,FALSE,FALSE,FALSE,水谷光希,右,鍛冶陽斗,右,ストレート,,6,1,見送,FALSE,,,,,0,0,,
2025/9/20,3,表,0,1,1,FALSE,FALSE,FALSE,水谷光希,右,鍛冶陽斗,右,ストレート,,11,1,ボール,FALSE,,,,,0,0,,
2025/9/20,3,表,1,1,1,FALSE,FALSE,FALSE,水谷光希,右,鍛冶陽斗,右,スライダー,,6,1,インプレー,FALSE,,単打,フライ,中,0,0,,J4
2025/9/20,3,表,0,0,1,TRUE,FALSE,FALSE,水谷光希,右,渡辺健太郎,右,シュート,,6,1,インプレー,FALSE,,凡打,ゴロ,投,1,0,,O2
2025/9/20,3,表,0,0,2,TRUE,FALSE,FALSE,水谷光希,右,山本優人,右,カーブ,,5,1,見送,FALSE,,,,,0,0,,
2025/9/20,3,表,0,1,2,TRUE,FALSE,FALSE,水谷光希,右,山本優人,右,スライダー,,6,1,見送,FALSE,,,,,0,0,,
2025/9/20,3,表,0,2,2,TRUE,FALSE,FALSE,水谷光希,右,山本優人,右,ストレート,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,3,表,1,2,2,FALSE,TRUE,FALSE,水谷光希,右,山本優人,右,スライダー,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,3,表,2,2,2,FALSE,TRUE,FALSE,水谷光希,右,山本優人,右,シュート,,13,3,空振,FALSE,空三振,,,,1,0,,
2025/9/20,3,裏,0,0,0,FALSE,FALSE,FALSE,濵名壱晴,右,新田恭也,左,スライダー,,7,3,ファール,FALSE,,,,,0,0,,
2025/9/20,3,裏,0,1,0,FALSE,FALSE,FALSE,濵名壱晴,右,新田恭也,左,フォーク,,14,3,ボール,FALSE,,,,,0,0,,
2025/9/20,3,裏,1,1,0,FALSE,FALSE,FALSE,濵名壱晴,右,新田恭也,左,スライダー,,12,1,ボール,FALSE,,,,,0,0,,
2025/9/20,3,裏,2,1,0,FALSE,FALSE,FALSE,濵名壱晴,右,新田恭也,左,ストレート,,5,3,インプレー,FALSE,,凡打,フライ,中,1,0,,P6
2025/9/20,3,裏,0,0,1,FALSE,FALSE,FALSE,濵名壱晴,右,後藤耀介,右,カット,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,3,裏,1,0,1,FALSE,FALSE,FALSE,濵名壱晴,右,後藤耀介,右,ストレート,,8,1,インプレー,FALSE,,単打,ライナー,中,0,0,,O4
2025/9/20,3,裏,0,0,1,TRUE,FALSE,FALSE,濵名壱晴,右,南　早羽己,左,スライダー,,1,1,見送,FALSE,,,,,0,0,,
2025/9/20,3,裏,0,1,1,TRUE,FALSE,FALSE,濵名壱晴,右,南　早羽己,左,ストレート,,12,1,ファール,FALSE,,,,,0,0,,
2025/9/20,3,裏,0,2,1,TRUE,FALSE,FALSE,濵名壱晴,右,南　早羽己,左,ストレート,,1,1,ファール,FALSE,,,,,0,0,,
2025/9/20,3,裏,0,2,1,TRUE,FALSE,FALSE,濵名壱晴,右,南　早羽己,左,,,0,1,牽制,FALSE,,,,,0,0,,
2025/9/20,3,裏,0,2,1,TRUE,FALSE,FALSE,濵名壱晴,右,南　早羽己,左,ストレート,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,3,裏,1,2,1,FALSE,TRUE,FALSE,濵名壱晴,右,南　早羽己,左,ストレート,,9,3,インプレー,FALSE,,凡打,ゴロ,二,1,0,,S3
2025/9/20,3,裏,0,0,2,FALSE,FALSE,TRUE,濵名壱晴,右,土井研照,右,スライダー,,13,1,ボール,FALSE,,,,,0,0,,
2025/9/20,3,裏,1,0,2,FALSE,FALSE,TRUE,濵名壱晴,右,土井研照,右,ストレート,,6,3,ファール,FALSE,,,,,0,0,,
2025/9/20,3,裏,1,1,2,FALSE,FALSE,TRUE,濵名壱晴,右,土井研照,右,スライダー,,6,1,インプレー,FALSE,,凡打,フライ,中,1,0,,O4
2025/9/20,4,表,0,0,0,FALSE,FALSE,FALSE,水谷光希,右,山本悠真,右,スライダー,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,4,表,1,0,0,FALSE,FALSE,FALSE,水谷光希,右,山本悠真,右,スライダー,,9,1,見送,FALSE,,,,,0,0,,
2025/9/20,4,表,1,1,0,FALSE,FALSE,FALSE,水谷光希,右,山本悠真,右,スライダー,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,4,表,2,1,0,FALSE,FALSE,FALSE,水谷光希,右,山本悠真,右,ストレート,,7,3,見送,FALSE,,,,,0,0,,
2025/9/20,4,表,2,2,0,FALSE,FALSE,FALSE,水谷光希,右,山本悠真,右,ストレート,,13,3,ボール,FALSE,,,,,0,0,,
2025/9/20,4,表,3,2,0,FALSE,FALSE,FALSE,水谷光希,右,山本悠真,右,ストレート,,4,1,空振,FALSE,空三振,,,,1,0,,
2025/9/20,4,表,0,0,1,FALSE,FALSE,FALSE,水谷光希,右,竹田龍汰,右,カーブ,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,4,表,1,0,1,FALSE,FALSE,FALSE,水谷光希,右,竹田龍汰,右,ストレート,,11,1,インプレー,FALSE,,凡打,フライ,左,1,0,,F6
2025/9/20,4,表,0,0,2,FALSE,FALSE,FALSE,水谷光希,右,加納誠琉,右,ストレート,,9,1,インプレー,FALSE,,凡打,ゴロ,二,1,0,,Q3
2025/9/20,4,裏,0,0,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,スライダー,,9,1,見送,FALSE,,,,,0,0,,
2025/9/20,4,裏,0,1,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,スライダー,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,4,裏,1,1,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,ストレート,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,4,裏,2,1,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,スライダー,,9,1,見送,FALSE,,,,,0,0,,
2025/9/20,4,裏,2,2,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,スライダー,,14,1,ファール,FALSE,,,,,0,0,,
2025/9/20,4,裏,2,2,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,ストレート,,11,3,ボール,FALSE,,,,,0,0,,
2025/9/20,4,裏,3,2,0,FALSE,FALSE,FALSE,濵名壱晴,右,北井　聖,右,スライダー,,11,1,ボール,FALSE,四球,,,,0,0,,
2025/9/20,4,裏,0,0,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,ストレート,,12,1,ボール,FALSE,,,,,0,0,,
2025/9/20,4,裏,1,0,0,TRUE,FALSE,FALSE,濵名壱晴,右,山川悟輝,左,ストレート,,11,1,ボール,FALSE,,,,,0,0,,
2025/9/20,4,裏,2,0,0,FALSE,TRUE,FALSE,濵名壱晴,右,山川悟輝,左,ストレート,,8,0,インプレー,FALSE,,単打,ライナー,中,1,1,,Q5
2025/9/20,4,裏,0,0,1,FALSE,FALSE,FALSE,濵名壱晴,右,三島袈夢,左,ストレート,,14,3,ボール,FALSE,,,,,0,0,,
2025/9/20,4,裏,1,0,1,FALSE,FALSE,FALSE,濵名壱晴,右,三島袈夢,左,スライダー,,14,0,ボール,FALSE,,,,,0,0,,
2025/9/20,4,裏,2,0,1,FALSE,FALSE,FALSE,濵名壱晴,右,三島袈夢,左,ストレート,,9,1,見送,FALSE,,,,,0,0,,
2025/9/20,4,裏,2,1,1,FALSE,FALSE,FALSE,濵名壱晴,右,三島袈夢,左,ストレート,,11,3,ボール,FALSE,,,,,0,0,,
2025/9/20,4,裏,3,1,1,FALSE,FALSE,FALSE,濵名壱晴,右,三島袈夢,左,ストレート,,14,3,ボール,FALSE,四球,,,,0,0,,
2025/9/20,4,裏,0,0,1,TRUE,FALSE,FALSE,濵名壱晴,右,川合錬磨,右,,,0,1,牽制,FALSE,,,,,0,0,,
2025/9/20,4,裏,0,0,1,TRUE,FALSE,FALSE,濵名壱晴,右,川合錬磨,右,スライダー,,6,1,見送,FALSE,,,,,0,0,,
2025/9/20,4,裏,0,1,1,FALSE,TRUE,FALSE,濵名壱晴,右,川合錬磨,右,スライダー,,4,1,インプレー,FALSE,,凡打,フライ,三,1,0,,D1
2025/9/20,4,裏,0,0,2,FALSE,TRUE,FALSE,濵名壱晴,右,角尾頼尊,右,スライダー,,4,1,インプレー,FALSE,,凡打,フライ,投,1,0,,X1
2025/9/20,5,表,0,0,0,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,ストレート,,12,1,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,0,0,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,ストレート,,11,1,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,2,0,0,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,ストレート,,11,1,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,3,0,0,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,ストレート,,5,0,見送,FALSE,,,,,0,0,,
2025/9/20,5,表,3,1,0,FALSE,FALSE,FALSE,水谷光希,右,相上征士郎,右,ストレート,,11,2,ボール,FALSE,四球,,,,0,0,,
2025/9/20,5,表,0,0,0,TRUE,FALSE,FALSE,水谷光希,右,越野虎次郎,右,,,0,1,牽制,FALSE,,,,,0,0,,
2025/9/20,5,表,0,0,0,TRUE,FALSE,FALSE,水谷光希,右,越野虎次郎,右,ストレート,,1,1,インプレー,FALSE,,単打,ゴロ,三,0,0,,C2
2025/9/20,5,表,0,0,0,TRUE,TRUE,FALSE,水谷光希,右,淀川理久,左,シュート,,7,3,ファール,FALSE,,,,,0,0,,
2025/9/20,5,表,0,1,0,TRUE,TRUE,FALSE,水谷光希,右,淀川理久,左,シュート,,13,3,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,1,0,TRUE,TRUE,FALSE,水谷光希,右,淀川理久,左,ストレート,,8,3,ファール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,2,0,TRUE,TRUE,FALSE,水谷光希,右,淀川理久,左,カット,,8,2,ファール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,2,0,TRUE,TRUE,FALSE,水谷光希,右,淀川理久,左,ストレート,,14,2,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,2,2,0,TRUE,TRUE,FALSE,水谷光希,右,淀川理久,左,ストレート,,14,3,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,3,2,0,TRUE,TRUE,FALSE,水谷光希,右,淀川理久,左,,,0,3,インプレー,FALSE,,失策,,投,0,0,,
2025/9/20,5,表,3,2,0,TRUE,FALSE,TRUE,水谷光希,右,淀川理久,左,シュート,,13,3,インプレー,FALSE,,単打,ゴロ,右,0,1,,T3
2025/9/20,5,表,0,0,0,TRUE,TRUE,FALSE,水谷光希,右,鍛冶陽斗,右,カット,,14,0,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,0,0,TRUE,TRUE,FALSE,水谷光希,右,鍛冶陽斗,右,シュート,,14,1,インプレー,FALSE,,単打,ゴロ,遊,0,0,,G2
2025/9/20,5,表,0,0,0,TRUE,TRUE,TRUE,水谷光希,右,渡辺健太郎,右,スライダー,,14,1,空振,FALSE,,,,,0,0,,
2025/9/20,5,表,0,1,0,TRUE,TRUE,TRUE,水谷光希,右,渡辺健太郎,右,カット,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,1,0,TRUE,TRUE,TRUE,水谷光希,右,渡辺健太郎,右,ストレート,,8,1,インプレー,FALSE,,凡打,ゴロ,二,1,1,,R3
2025/9/20,5,表,0,0,1,TRUE,FALSE,TRUE,水谷光希,右,山本優人,右,ストレート,,3,1,ファール,FALSE,,,,,0,0,,
2025/9/20,5,表,0,1,1,TRUE,FALSE,TRUE,水谷光希,右,山本優人,右,スライダー,,2,1,ファール,FALSE,,,,,0,0,,
2025/9/20,5,表,0,2,1,TRUE,FALSE,TRUE,水谷光希,右,山本優人,右,ストレート,,6,1,ファール,FALSE,,,,,0,0,,
2025/9/20,5,表,0,2,1,TRUE,FALSE,TRUE,水谷光希,右,山本優人,右,ストレート,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,2,1,TRUE,FALSE,TRUE,水谷光希,右,山本優人,右,スライダー,,6,1,インプレー,FALSE,,二塁打,フライ,中,0,2,,K6
2025/9/20,5,表,0,0,1,FALSE,TRUE,FALSE,水谷光希,右,山本悠真,右,ストレート,,11,1,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,0,1,FALSE,TRUE,FALSE,水谷光希,右,山本悠真,右,シュート,,0,1,ファール,FALSE,,,,,0,0,,
2025/9/20,5,表,1,1,1,FALSE,TRUE,FALSE,水谷光希,右,山本悠真,右,ストレート,,2,1,見送,FALSE,,,,,0,0,,
2025/9/20,5,表,1,2,1,FALSE,TRUE,FALSE,水谷光希,右,山本悠真,右,スライダー,,13,3,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,2,2,1,FALSE,TRUE,FALSE,水谷光希,右,山本悠真,右,シュート,,14,1,ボール,FALSE,,,,,0,0,,
2025/9/20,5,表,3,2,1,FALSE,TRUE,FALSE,水谷光希,右,山本悠真,右,シュート,,2,1,インプレー,FALSE,,凡打,ゴロ,三,1,0,,C2
2025/9/20,5,表,0,0,2,FALSE,TRUE,FALSE,水谷光希,右,竹田龍汰,右,カーブ,,11,1,ボール,FALSE,,,,,0,0,,
